parcelid,tax_value,value_pred_mean,value_pred_median,value_pred_lm,value_pred_glm,value_pred_lars,value_pred_lm2
13100301,466957.0,401186.33897808794,348476.0,481280.0,477982.45396995,478562.6224316801,483648.0
13084706,247475.0,401186.33897808794,348476.0,197632.0,197325.0837578366,194072.641026881,218080.0
11503674,1433696.0,401186.33897808794,348476.0,407552.0,407418.07291680755,407292.7150540237,406816.0
11631318,640000.0,401186.33897808794,348476.0,259072.0,262827.749018084,263298.6711379603,271392.0
12401047,135376.0,401186.33897808794,348476.0,478208.0,482272.4401672849,483043.7919567028,463840.0
17208182,606820.0,401186.33897808794,348476.0,394240.0,393171.0609701847,393219.9333945638,374688.0
10837722,406100.0,401186.33897808794,348476.0,245760.0,241246.3669697469,239961.90489577025,278784.0
12117749,502548.0,401186.33897808794,348476.0,306176.0,305648.66233240726,306266.7931859657,303616.0
11141101,221000.0,401186.33897808794,348476.0,216064.0,222144.79098800666,222668.44665153016,237696.0
13930828,308688.0,401186.33897808794,348476.0,572416.0,573394.1799944575,574110.4686551152,524640.0
12871578,212206.0,401186.33897808794,348476.0,199680.0,200152.43695694453,200331.71608895878,191776.0
11864754,293622.0,401186.33897808794,348476.0,175104.0,168916.7756478706,164630.68174445216,280944.0
11093102,789000.0,401186.33897808794,348476.0,654336.0,653213.0795089698,651768.6137219102,647680.0
17125814,324000.0,401186.33897808794,348476.0,333824.0,334157.6059206503,333820.1214625413,291744.0
11214261,150813.0,401186.33897808794,348476.0,166912.0,166499.62088834692,167697.56022289942,159360.0
14744355,271356.0,401186.33897808794,348476.0,404480.0,407521.59161315305,407617.2997747,362400.0
14376856,63999.0,401186.33897808794,348476.0,385024.0,384096.312151523,384333.88674165675,302912.0
11732669,80184.0,401186.33897808794,348476.0,174080.0,173843.99948024016,165593.49312116223,324576.0
11465401,418163.0,401186.33897808794,348476.0,314368.0,318258.48187048873,319107.16963767493,302912.0
12507828,205818.0,401186.33897808794,348476.0,663552.0,667108.2427036307,664444.4993763422,678144.0
11100427,295518.0,401186.33897808794,348476.0,531456.0,533513.1566588742,535610.7155748924,563840.0
11482247,520000.0,401186.33897808794,348476.0,399360.0,399060.0189592369,399309.6228761752,372720.0
11920347,800945.0,401186.33897808794,348476.0,347136.0,345165.0448901709,346330.65370819217,357376.0
12670676,555317.0,401186.33897808794,348476.0,401408.0,397421.49298332573,397694.71661351976,350160.0
11300634,162000.0,401186.33897808794,348476.0,121856.0,125444.17064151028,126107.68610516895,70528.0
10749396,249574.0,401186.33897808794,348476.0,353280.0,357859.80782017414,357959.3292192024,337328.0
14620828,321972.0,401186.33897808794,348476.0,371712.0,376542.768326552,376741.35239876504,351872.0
13092638,52344.0,401186.33897808794,348476.0,236544.0,230731.84088525837,231036.8844405298,258720.0
11465411,159972.0,401186.33897808794,348476.0,314368.0,318258.48187048873,319107.16963767493,302912.0
14709638,166437.0,401186.33897808794,348476.0,209920.0,214146.40255458985,215453.60666397348,153504.0
17080199,349278.0,401186.33897808794,348476.0,340992.0,335174.5271840089,333921.55865979707,248472.0
14752379,145377.0,401186.33897808794,348476.0,281600.0,287607.78362459224,288585.5249051292,269696.0
14395973,950000.0,401186.33897808794,348476.0,659456.0,657839.2257481144,657781.419065618,740160.0
12249783,380718.0,401186.33897808794,348476.0,487424.0,491033.845979545,490448.86746940314,523968.0
14612165,134091.0,401186.33897808794,348476.0,205824.0,203914.65961333644,205310.78260057932,180256.0
17298158,435036.0,401186.33897808794,348476.0,601088.0,600643.5102186635,602383.449865147,624576.0
14085760,299499.0,401186.33897808794,348476.0,441344.0,438556.8755915899,439254.351705801,377680.0
10862191,108477.0,401186.33897808794,348476.0,364544.0,360824.90422406915,361297.928240721,384136.0
14320661,1111210.0,401186.33897808794,348476.0,861184.0,863975.5569334709,861486.2079208314,1047872.0
14146068,553311.0,401186.33897808794,348476.0,368640.0,371834.82934077294,373675.6891746278,365024.0
12765506,356352.0,401186.33897808794,348476.0,202752.0,201770.22398654243,200870.04822059,228000.0
17254969,466688.0,401186.33897808794,348476.0,463872.0,466816.6261522615,469858.6636570294,469632.0
13859064,1157805.0,401186.33897808794,348476.0,637952.0,638578.0042247428,637629.4320159458,716128.0
12072289,822707.0,401186.33897808794,348476.0,420864.0,423702.1937173252,423792.72033933084,428576.0
14448689,176073.0,401186.33897808794,348476.0,409600.0,406989.0856652391,407787.7169851501,214016.0
17286355,414350.0,401186.33897808794,348476.0,431104.0,433608.05423214776,433217.176967841,401920.0
12804941,248527.0,401186.33897808794,348476.0,229376.0,226839.61433790403,225219.01061953,219072.0
12644871,662740.0,401186.33897808794,348476.0,624640.0,621866.8758949259,621649.201504034,730240.0
11601965,1442450.0,401186.33897808794,348476.0,574464.0,576743.2467811747,577620.2276256564,572928.0
12564145,166526.0,401186.33897808794,348476.0,312320.0,311342.97069733095,310975.4970655575,280512.0
11058718,278235.0,401186.33897808794,348476.0,374784.0,372361.87294249295,372328.1719097183,398944.0
17241297,650143.0,401186.33897808794,348476.0,361472.0,364187.1497731755,364060.5517159058,356640.0
17215831,528341.0,401186.33897808794,348476.0,521216.0,526033.6722258006,526161.9595139056,503168.0
12339955,231000.0,401186.33897808794,348476.0,344064.0,342022.72235918755,343409.45200887765,341632.0
14431580,319617.0,401186.33897808794,348476.0,604160.0,608401.8779442471,609469.2228687643,555712.0
17154321,226439.0,401186.33897808794,348476.0,438272.0,436431.9207240661,435829.3643734039,312000.0
14194532,936000.0,401186.33897808794,348476.0,657408.0,659631.7347062267,659586.2083883118,667776.0
11298046,188091.0,401186.33897808794,348476.0,312320.0,315900.55253997556,317387.962115558,210944.0
11196034,65419.0,401186.33897808794,348476.0,83968.0,83530.30157138896,83312.26629756653,154240.0
11916505,580450.0,401186.33897808794,348476.0,506880.0,508014.38939648203,507135.4412009057,593280.0
14104920,439835.0,401186.33897808794,348476.0,455680.0,453247.20201580157,454029.8145814478,398096.0
11618298,530361.0,401186.33897808794,348476.0,547840.0,545414.1241922273,543929.3167115736,567520.0
11143684,446709.0,401186.33897808794,348476.0,330752.0,336786.55446172616,337468.1690503337,325248.0
12558028,168637.0,401186.33897808794,348476.0,327680.0,323962.98836119426,323958.1916087583,340608.0
10789739,163210.0,401186.33897808794,348476.0,259072.0,262642.9072499849,262836.9486793234,274144.0
14202700,1136777.0,401186.33897808794,348476.0,1027072.0,1027186.2793277769,1019115.4775650378,862336.0
13022845,157240.0,401186.33897808794,348476.0,250880.0,252145.94663232847,252924.6371096169,285248.0
10795020,304574.0,401186.33897808794,348476.0,232448.0,234206.31135591294,234737.18146924872,300032.0
11857848,685323.0,401186.33897808794,348476.0,553984.0,556475.5163204295,556666.3896920031,652160.0
10781519,101365.0,401186.33897808794,348476.0,227328.0,221478.00326645107,219472.77037378983,247336.0
11581959,941564.0,401186.33897808794,348476.0,556032.0,557703.4079668155,556131.9707465457,584480.0
11488336,569965.0,401186.33897808794,348476.0,684032.0,683638.0408374767,683367.7318170808,720928.0
14724440,482746.0,401186.33897808794,348476.0,436224.0,436021.70662439516,436659.50280711916,575680.0
11697667,54834.0,401186.33897808794,348476.0,375808.0,375136.0848160988,376918.0354330686,400688.0
12966717,134733.0,401186.33897808794,348476.0,310272.0,309291.93916940084,310807.45525302715,349632.0
12734497,41575.0,401186.33897808794,348476.0,303104.0,304667.8566944337,305243.8510395527,296096.0
11503800,1370587.0,401186.33897808794,348476.0,304128.0,297739.7139422457,295816.41589854116,267368.0
14212053,752620.0,401186.33897808794,348476.0,490496.0,489991.94627233606,492325.64941795444,464544.0
10874546,180983.0,401186.33897808794,348476.0,302080.0,296781.9247807145,296683.6694238928,320352.0
11895908,421637.0,401186.33897808794,348476.0,242688.0,239286.0569438964,239585.87723678251,318144.0
11888758,509761.0,401186.33897808794,348476.0,605184.0,602423.8431590108,602923.6630485042,578112.0
12019061,492395.0,401186.33897808794,348476.0,214016.0,211837.1266413243,216281.3173095637,246800.0
14028269,659117.0,401186.33897808794,348476.0,567296.0,568455.5378839158,568978.4677317769,542688.0
12929744,57315.0,401186.33897808794,348476.0,204800.0,200001.1039372955,198712.9839387894,215280.0
14134194,397209.0,401186.33897808794,348476.0,547840.0,549746.3802673132,550999.1523443947,566944.0
12400750,122778.0,401186.33897808794,348476.0,532480.0,532781.4139587567,533336.8085780242,512624.0
13868121,606000.0,401186.33897808794,348476.0,334848.0,334237.1444927363,334778.40836671763,300112.0
17206183,302543.0,401186.33897808794,348476.0,315392.0,309775.16925747634,309075.63694551133,295648.0
13940382,435025.0,401186.33897808794,348476.0,373760.0,375653.4607810866,377267.267726054,341888.0
13866201,118523.0,401186.33897808794,348476.0,506880.0,503295.2898684,504135.1324261183,452880.0
12052887,456386.0,401186.33897808794,348476.0,388096.0,394389.73055084667,394290.1328387096,412544.0
12864764,81697.0,401186.33897808794,348476.0,316416.0,317817.496333934,319176.72501724825,272528.0
14038147,730980.0,401186.33897808794,348476.0,402432.0,401682.1622789018,407229.06017938635,378080.0
14014543,489518.0,401186.33897808794,348476.0,351232.0,343945.2508958939,344291.25143092027,318592.0
12192791,259740.0,401186.33897808794,348476.0,264192.0,255651.2419917967,255676.22084255063,312320.0
11634345,323071.0,401186.33897808794,348476.0,203776.0,208765.84820411174,210036.1424902883,220976.0
10863538,705000.0,401186.33897808794,348476.0,795648.0,802824.9919142344,796753.8324084941,796736.0
11617168,539950.0,401186.33897808794,348476.0,605184.0,607013.5439657904,607525.9742505841,622368.0
14160763,368557.0,401186.33897808794,348476.0,312320.0,314512.6373653373,315167.1855276323,294128.0
13085959,323240.0,401186.33897808794,348476.0,280576.0,279182.2516751266,279972.74879112915,308736.0
12079065,1397970.0,401186.33897808794,348476.0,765952.0,768715.002613144,765967.9320932097,764352.0
13024303,149822.0,401186.33897808794,348476.0,169984.0,166092.09826005588,163194.09590458585,191184.0
12856686,125261.0,401186.33897808794,348476.0,505856.0,506807.7185803626,509547.2575146893,490624.0
14169395,623962.0,401186.33897808794,348476.0,455680.0,455583.7266075379,458107.5182464048,439232.0
12018270,780672.0,401186.33897808794,348476.0,529408.0,530773.7142724269,529288.7990091767,572448.0
13998191,126326.0,401186.33897808794,348476.0,334848.0,330565.0464890371,330256.3946859774,296432.0
17281973,693806.0,401186.33897808794,348476.0,454656.0,449712.71951340523,452318.1262530018,423168.0
10813536,536335.0,401186.33897808794,348476.0,440320.0,436569.3709536552,438573.28178857884,459440.0
11460195,96263.0,401186.33897808794,348476.0,312320.0,311910.390193163,311338.9172096854,312352.0
11349906,415682.0,401186.33897808794,348476.0,416768.0,423267.5103307118,423925.81787031057,397888.0
10721614,656000.0,401186.33897808794,348476.0,371712.0,364881.0255365368,366356.5495486573,382816.0
14207652,548832.0,401186.33897808794,348476.0,308224.0,303841.11174323806,303989.7149000389,269728.0
17084267,83932.0,401186.33897808794,348476.0,487424.0,490692.46698425617,490698.71171233285,426752.0
17097054,58681.0,401186.33897808794,348476.0,326656.0,325084.25293332373,324901.93225264037,294464.0
14699824,338078.0,401186.33897808794,348476.0,310272.0,308552.48747458105,309538.96089885203,217272.0
11643166,424568.0,401186.33897808794,348476.0,265216.0,268591.79736623855,272063.77603436133,285280.0
14236978,755939.0,401186.33897808794,348476.0,400384.0,404058.86694902874,404896.579265813,340560.0
11400805,63378.0,401186.33897808794,348476.0,300032.0,295063.58587680315,295475.14115567424,287456.0
12399760,362435.0,401186.33897808794,348476.0,452608.0,454225.75549460715,453873.7992269123,492736.0
11239559,146109.0,401186.33897808794,348476.0,192512.0,193535.02332284104,194256.9095221233,165216.0
11183236,272686.0,401186.33897808794,348476.0,496640.0,503295.39234193845,504243.8601248843,376896.0
10798654,151051.0,401186.33897808794,348476.0,354304.0,351589.62622888933,352562.43332766776,349856.0
11985148,737451.0,401186.33897808794,348476.0,363520.0,358663.23209201917,359593.8832629147,421912.0
12045767,46751.0,401186.33897808794,348476.0,206848.0,206973.1912075224,206868.75503172382,291936.0
17229582,758000.0,401186.33897808794,348476.0,819200.0,825622.2834017756,821634.5139643189,826048.0
17164537,65164.0,401186.33897808794,348476.0,395264.0,395707.59598905756,396109.41234908334,305056.0
14419959,1427841.0,401186.33897808794,348476.0,1080320.0,1081017.7408313067,1073751.6385489386,1035968.0
11291817,60981.0,401186.33897808794,348476.0,118784.0,123375.97071952745,124875.1957730804,112352.0
12038561,1081826.0,401186.33897808794,348476.0,734208.0,737945.0388937877,735928.7249705552,709568.0
14599365,748000.0,401186.33897808794,348476.0,685056.0,689260.9396889787,688101.0126376769,676032.0
10800693,159152.0,401186.33897808794,348476.0,230400.0,232595.5572390029,233047.92357753168,243680.0
11645746,384996.0,401186.33897808794,348476.0,165888.0,170638.5216033213,179373.6484814615,204352.0
10719802,98512.0,401186.33897808794,348476.0,273408.0,274382.32144256204,273828.21616189583,289344.0
14320364,197581.0,401186.33897808794,348476.0,675840.0,677758.647189586,677824.8250119481,645792.0
14396460,1151000.0,401186.33897808794,348476.0,828416.0,830227.5206706163,827473.48438913,956672.0
17222186,415967.0,401186.33897808794,348476.0,422912.0,419798.704510841,419494.9954883378,409664.0
11815363,166736.0,401186.33897808794,348476.0,262144.0,261197.18943750276,260850.44655989757,262704.0
17149196,355716.0,401186.33897808794,348476.0,414720.0,411399.02717794385,411445.6871306923,303200.0
11309500,119894.0,401186.33897808794,348476.0,240640.0,246602.33936713793,247799.66864767257,146656.0
11270169,268557.0,401186.33897808794,348476.0,375808.0,379997.9002258191,379910.7272231995,263232.0
12651432,300000.0,401186.33897808794,348476.0,368640.0,369785.50227532745,369810.9565858117,334592.0
12652669,573616.0,401186.33897808794,348476.0,466944.0,466807.7173391537,466941.10549143184,414944.0
17088729,265183.0,401186.33897808794,348476.0,297984.0,292221.21793167916,288688.6498245313,184256.0
11269825,279998.0,401186.33897808794,348476.0,487424.0,488515.1092208221,491081.95138022694,392064.0
17286676,278240.0,401186.33897808794,348476.0,598016.0,598072.6883659245,596041.4485527737,602880.0
14288747,324583.0,401186.33897808794,348476.0,384000.0,379311.97185500816,379061.78074371605,421888.0
12997408,502000.0,401186.33897808794,348476.0,263168.0,266597.00514761783,266768.9297095898,256544.0
14598556,232733.0,401186.33897808794,348476.0,367616.0,369518.2111584271,369767.90458798583,362080.0
12128014,1160760.0,401186.33897808794,348476.0,437248.0,435570.9721407604,438053.67183380836,450144.0
14625797,306000.0,401186.33897808794,348476.0,308224.0,312801.99010159844,313792.45748445776,254944.0
14057343,343966.0,401186.33897808794,348476.0,328704.0,325690.03751909104,325286.2437587166,256880.0
12914751,275268.0,401186.33897808794,348476.0,190464.0,185663.75840168644,183920.37438454432,203496.0
10828123,82580.0,401186.33897808794,348476.0,325632.0,320565.8922920457,321080.7830641698,351424.0
11179430,492178.0,401186.33897808794,348476.0,522240.0,523163.55802868615,521897.0670540399,512384.0
11195729,195400.0,401186.33897808794,348476.0,238592.0,239077.65502592438,240198.38668892707,176768.0
11235947,205000.0,401186.33897808794,348476.0,177152.0,182651.3764692836,183375.0515515118,153760.0
17052938,282283.0,401186.33897808794,348476.0,368640.0,366525.0198524127,366449.3397817741,287296.0
12995218,376000.0,401186.33897808794,348476.0,198656.0,198637.41752629558,197576.53777029173,214560.0
